device,corner,length_um,width_um,temp_c,vds_v,overdrive_bias_v,vov_v,id_a,gm_s,gds_s,cgg_f,vth_v,gm_id_per_v,gm_gds,ft_hz
pfet,sf,0.3,2.0,-40.0,0.9,1.34,0.26405791,1.7234296e-05,0.000116033769,2.44832078e-06,3.67793971e-15,1.07594209,6.732724620721379,47.393205150184606,5021112187.272132
pfet,sf,0.3,2.0,-40.0,0.9,1.32,0.24405791,1.49891161e-05,0.000108453058,2.16514449e-06,3.65721551e-15,1.07594209,7.235453863753847,50.09044823608978,4719667251.474612
pfet,sf,0.3,2.0,-40.0,0.9,1.3,0.22405790999999997,1.28974444e-05,0.000100681756,1.90123357e-06,3.63343393e-15,1.07594209,7.806333788110767,52.95601634048572,4410152889.878499
pfet,sf,0.3,2.0,-40.0,0.9,1.28,0.20405790999999995,1.09631607e-05,9.27133407e-05,1.65604574e-06,3.60609686e-15,1.07594209,8.456807597465938,55.98477050519148,4091899645.4709773
pfet,sf,0.3,2.0,-40.0,0.9,1.26,0.18405790999999994,9.19024657e-06,8.45448364e-05,1.42912344e-06,3.57464751e-15,1.07594209,9.199408933812752,59.15852615222657,3764211321.064101
pfet,sf,0.3,2.0,-40.0,0.9,1.24,0.16405790999999992,7.58266561e-06,7.61821459e-05,1.22010856e-06,3.53847461e-15,1.07594209,10.046881903842785,62.438825853332276,3426551390.5532784
pfet,sf,0.3,2.0,-40.0,0.9,1.2200000000000002,0.14405791000000012,6.14410554e-06,6.76487266e-05,1.0287603e-06,3.49692261e-15,1.07594209,11.010345795589963,65.7575205808389,3078886905.1529245
pfet,sf,0.3,2.0,-40.0,0.9,1.2000000000000002,0.1240579100000001,4.87750722e-06,5.89982398e-05,8.54972311e-07,3.4493101e-15,1.07594209,12.095982053718005,69.00602398572882,2722243354.661268
pfet,sf,0.3,2.0,-40.0,0.9,1.1800000000000002,0.10405791000000009,3.78430562e-06,5.03303702e-05,6.98779832e-07,3.39495858e-15,1.07594209,13.299763616871939,72.02607730670739,2359477153.024655
pfet,sf,0.3,2.0,-40.0,0.9,1.1600000000000001,0.08405791000000007,2.86335254e-06,4.18057757e-05,5.60338583e-07,3.33323362e-15,1.07594209,14.600289386650235,74.60806192601589,1996138468.2199504
pfet,sf,0.3,2.0,-40.0,0.9,1.1400000000000001,0.06405791000000005,2.10961964e-06,3.36511775e-05,4.398482e-07,3.26359933e-15,1.07594209,15.951300823118995,76.50634355216187,1641056606.0472162
pfet,sf,0.3,2.0,-40.0,0.9,1.12,0.04405791000000003,1.51300451e-06,2.61418146e-05,3.37394582e-07,3.18568549e-15,1.07594209,17.278081081199154,77.48142974032702,1306029433.2388344
pfet,sf,0.3,2.0,-40.0,0.9,1.1,0.024057910000000016,1.05779656e-06,1.95526098e-05,2.52715617e-07,3.09936341e-15,1.07594209,18.48428189254085,77.37000994283626,1004043117.3629411
pfet,sf,0.3,2.0,-40.0,0.9,1.08,0.004057909999999998,7.23378247e-07,1.40870608e-05,1.84958818e-07,3.00482348e-15,1.07594209,19.473990071476393,76.16322894105,746142119.4552399
pfet,sf,0.3,2.0,-40.0,0.9,1.06,-0.01594209000000002,4.86315824e-07,9.81610866e-06,1.32557774e-07,2.90264288e-15,1.07594209,20.184637586458628,74.05155023197659,538227498.0951707
pfet,sf,0.3,2.0,-40.0,0.9,1.04,-0.03594209000000004,3.23253285e-07,6.66357829e-06,9.33309427e-08,2.79382952e-15,1.07594209,20.614108500088406,71.39731044418134,379601337.8559116
pfet,sf,0.3,2.0,-40.0,0.9,1.02,-0.055942090000000055,2.13527932e-07,4.44648801e-06,6.47820915e-08,2.67982728e-15,1.07594209,20.823917359907743,68.63761121389543,264076924.46146938
pfet,sf,0.3,2.0,-40.0,0.9,1.0,-0.07594209000000007,1.40648406e-07,2.94186056e-06,4.44591531e-08,2.56247172e-15,1.07594209,20.916415931510805,66.16996399780723,182718757.96978214
pfet,sf,0.3,2.0,-40.0,0.9,0.9800000000000001,-0.09594208999999998,9.24944045e-08,1.94264409e-06,3.02212378e-08,2.44389285e-15,1.07594209,21.002828230544473,64.28075854656092,126511851.61074343
pfet,sf,0.3,2.0,-40.0,0.9,0.9600000000000001,-0.11594209,6.06751146e-08,1.28515939e-06,2.03551179e-08,2.32637278e-15,1.07594209,21.180996500334587,63.136917030581294,87922052.44916292
pfet,sf,0.3,2.0,-40.0,0.9,0.9400000000000001,-0.13594209000000002,3.9597844e-08,8.52486665e-07,1.35707025e-08,2.21217691e-15,1.07594209,21.528613148736078,62.818167666707005,61332105.05966028
pfet,sf,0.3,2.0,-40.0,0.9,0.92,-0.15594209000000003,2.56068015e-08,5.66047967e-07,8.93465566e-09,2.1033849e-15,1.07594209,22.105375675286897,63.35420060273481,42830645.01184165
pfet,sf,0.3,2.0,-40.0,0.9,0.9,-0.17594209000000005,1.63256869e-08,3.74746741e-07,5.78828448e-09,2.00174773e-15,1.07594209,22.954424110632672,64.74228111884369,29795360.99572759
pfet,sf,0.3,2.0,-40.0,0.9,0.88,-0.19594209000000007,1.02033536e-08,2.45870605e-07,3.67307605e-09,1.90859123e-15,1.07594209,24.097038546228564,66.93860994247586,20502830.32409453
pfet,sf,0.3,2.0,-40.0,0.9,0.8600000000000001,-0.21594208999999998,6.21504997e-09,1.5861282e-07,2.27132231e-09,1.82477514e-15,1.07594209,25.520763431609225,69.83281029806817,13834041.130538987
pfet,sf,0.3,2.0,-40.0,0.9,0.8400000000000001,-0.23594209,3.67071322e-09,9.97255148e-08,1.36185128e-09,1.75070499e-15,1.07594209,27.16788504660138,73.22790400431977,9065952.701033866
pfet,sf,0.3,2.0,-40.0,0.9,0.8200000000000001,-0.25594209,2.09478137e-09,6.06134262e-08,7.8871152e-10,1.68638507e-15,1.07594209,28.935442651946058,76.85119928259701,5720476.639102241
pfet,sf,0.3,2.0,-40.0,0.9,0.8,-0.27594209000000003,1.15376284e-09,3.5413791e-08,4.40443177e-10,1.63149639e-15,1.07594209,30.69416848266668,80.40490317324179,3454668.9320429787
pfet,sf,0.3,2.0,-40.0,0.9,0.78,-0.29594209000000005,6.14202726e-10,1.98516928e-08,2.37360133e-10,1.58548397e-15,1.07594209,32.32107569643056,83.63532893706291,1992763.7854716303
pfet,sf,0.3,2.0,-40.0,0.9,0.76,-0.31594209000000006,3.17161434e-10,1.06975949e-08,1.23838202e-10,1.54764079e-15,1.07594209,33.729179380617886,86.38364193950427,1100109.998735333
pfet,sf,0.3,2.0,-40.0,0.9,0.74,-0.3359420900000001,1.59633844e-10,5.56802976e-09,6.28473508e-11,1.51718039e-15,1.07594209,34.880008026368145,88.59609337741567,584096.3048479552
pfet,sf,0.3,2.0,-40.0,0.9,0.72,-0.3559420900000001,7.87206325e-11,2.81642861e-09,3.11895685e-11,1.49329446e-15,1.07594209,35.77751499900614,90.30033903803448,300174.2436966758
pfet,sf,0.3,2.0,-40.0,0.9,0.7,-0.3759420900000001,3.82165711e-11,1.3930818e-09,1.52133938e-11,1.47519481e-15,1.07594209,36.452296998460966,91.5694300899514,150295.9833497212
pfet,sf,0.3,2.0,-40.0,0.9,0.6799999999999999,-0.39594209000000014,1.83388487e-11,6.7754371e-10,7.32551091e-12,1.46214132e-15,1.07594209,36.945814924575934,92.49098367665935,73751.03154004404
pfet,sf,0.3,2.0,-40.0,0.9,0.6600000000000001,-0.41594208999999993,8.72652554e-12,3.2549532e-10,3.49438671e-12,1.45345844e-15,1.07594209,37.299532157216376,93.14805343911121,35642.01610833693
pfet,sf,0.3,2.0,-40.0,0.9,0.6400000000000001,-0.43594208999999995,4.12774437e-12,1.54994302e-10,1.65573662e-12,1.448543e-15,1.07594209,37.54939456195055,93.61048135783817,17029.600995191748
pfet,sf,0.3,2.0,-40.0,0.9,0.6200000000000001,-0.45594208999999997,1.94427868e-12,7.33461476e-11,7.80835065e-13,1.4468659e-15,1.07594209,37.72409189818406,93.93295830022694,8068.06072856355
pfet,sf,0.3,2.0,-40.0,0.9,0.6000000000000001,-0.47594209,9.1312939e-13,3.45577123e-11,3.67024536e-13,1.44796977e-15,1.07594209,37.845361980956504,94.15640893283495,3798.4430672835056
pfet,sf,0.3,2.0,-40.0,0.9,0.5800000000000001,-0.49594209,4.27981891e-13,1.62329795e-11,1.72122602e-13,1.45146436e-15,1.07594209,37.92912700598353,94.3105630020629,1779.9671833033528
pfet,sf,0.3,2.0,-40.0,0.9,0.56,-0.51594209,2.0031393e-13,7.60928305e-12,8.05926463e-14,1.45702064e-15,1.07594209,37.986789286196924,94.41659257192055,831.1858991873127
pfet,sf,0.3,2.0,-40.0,0.9,0.54,-0.53594209,9.36654307e-14,3.56175828e-12,3.76948025e-14,1.46436445e-15,1.07594209,,94.48937370079072,387.1108974002251
pfet,sf,0.3,2.0,-40.0,0.9,0.52,-0.55594209,4.37684283e-14,1.66554395e-12,1.76174832e-14,1.47327031e-15,1.07594209,,94.53926710712004,179.92594487246578
pfet,sf,0.3,2.0,-40.0,0.9,0.5,-0.5759420900000001,2.04430721e-14,7.78311724e-13,8.22970697e-15,1.48355531e-15,1.07594209,,94.5734431173799,83.49682502971523
pfet,sf,0.3,2.0,-40.0,0.9,0.48,-0.5959420900000001,9.54545985e-15,3.63537773e-13,3.84302224e-15,1.49507355e-15,1.07594209,,94.5968433947965,38.69965699919537
pfet,sf,0.3,2.0,-40.0,0.9,0.45999999999999996,-0.6159420900000001,4.4561055e-15,1.69749134e-13,1.79414432e-15,1.50771096e-15,1.07594209,,94.61286481123213,17.91882826245988
pfet,sf,0.3,2.0,-40.0,0.9,0.43999999999999995,-0.6359420900000001,2.0799411e-15,7.92448753e-14,8.37472644e-16,1.5213806e-15,1.07594209,,,8.289979258770515
pfet,sf,0.3,2.0,-40.0,0.9,0.42000000000000015,-0.6559420899999999,9.70741168e-16,3.69887959e-14,3.90872509e-16,1.53601852e-15,1.07594209,,,3.8326033376877726
pfet,sf,0.3,2.0,-40.0,0.9,0.40000000000000013,-0.6759420899999999,4.530293e-16,1.72633458e-14,1.82417385e-16,1.55158011e-15,1.07594209,,,1.7708056455910037
pfet,sf,0.3,2.0,-40.0,0.9,0.3800000000000001,-0.69594209,2.11411622e-16,8.05655595e-15,8.5128393e-17,1.56803698e-15,1.07594209,,,0.8177362652116282
pfet,sf,0.3,2.0,-40.0,0.9,0.3600000000000001,-0.71594209,9.86546654e-17,3.75969801e-15,3.97252886e-17,1.58537363e-15,1.07594209,,,0.37743438612906804
pfet,sf,0.3,2.0,-40.0,0.9,0.3400000000000001,-0.73594209,4.60359427e-17,1.75445592e-15,1.85374122e-17,1.60358828e-15,1.07594209,,,0.17412844405724823
pfet,sf,0.3,2.0,-40.0,0.9,0.32000000000000006,-0.75594209,2.148177e-17,8.18695443e-16,8.65015573e-18,1.62268844e-15,1.07594209,,,0.08029848702210453
pfet,sf,0.3,2.0,-40.0,0.9,0.30000000000000004,-0.77594209,1.00239459e-17,3.82028473e-16,4.03639638e-18,1.64269087e-15,1.07594209,,,0.03701348865462355
pfet,sf,0.3,2.0,-40.0,0.9,0.28,-0.79594209,4.67739863e-18,1.78264399e-16,1.88347698e-18,1.66362081e-15,1.07594209,,,0.017054162888330258
pfet,sf,0.3,2.0,-40.0,0.9,0.26,-0.8159420900000001,2.18256917e-18,8.31822085e-17,8.78869763e-19,1.68551165e-15,1.07594209,,,0.007854504986705771
pfet,sf,0.3,2.0,-40.0,0.9,0.24,-0.8359420900000001,1.01842782e-18,3.8814517e-17,4.10097531e-19,1.70840473e-15,1.07594209,,,0.003615959459603231
pfet,sf,0.3,2.0,-40.0,0.9,0.21999999999999997,-0.8559420900000001,4.75216537e-19,1.81115868e-17,1.9135892e-19,1.7323494e-15,1.07594209,,,0.0016639533378531622
pfet,sf,0.3,2.0,-40.0,0.9,0.19999999999999996,-0.8759420900000001,2.21744157e-19,8.4511895e-18,8.92913796e-20,1.75740326e-15,1.07594209,,,0.0007653613797958492
pfet,sf,0.3,2.0,-40.0,0.9,0.17999999999999994,-0.8959420900000001,1.03469507e-19,3.94346975e-18,4.1664853e-20,1.7836325e-15,1.07594209,,,0.00035187893450352623
pfet,sf,0.3,2.0,-40.0,0.9,0.16000000000000014,-0.9159420899999999,4.82805569e-20,1.84008859e-18,1.94415027e-20,1.81111246e-15,1.07594209,,,0.0001617012754831889
pfet,sf,0.3,2.0,-40.0,0.9,0.14000000000000012,-0.93594209,2.25284834e-20,8.58615334e-19,9.07171866e-21,1.83992832e-15,1.07594209,,,7.427075997210518e-05
pfet,sf,0.3,2.0,-40.0,0.9,0.1200000000000001,-0.95594209,1.05121489e-20,4.00643718e-19,4.23300868e-21,1.87017593e-15,1.07594209,,,3.4095416968827824e-05
pfet,sf,0.3,2.0,-40.0,0.9,0.10000000000000009,-0.97594209,4.90513481e-21,1.86946737e-19,1.97518888e-21,1.90196285e-15,1.07594209,,,1.5643574367633166e-05
pfet,sf,0.3,2.0,-40.0,0.9,0.08000000000000007,-0.99594209,2.28881312e-21,8.7232304e-20,9.21654262e-22,1.93540951e-15,1.07594209,,,7.173392662979585e-06
pfet,sf,0.3,2.0,-40.0,0.9,0.06000000000000005,-1.01594209,1.06799609e-21,4.07039657e-20,4.30058343e-22,1.97065063e-15,1.07594209,,,3.287359639490212e-06
pfet,sf,0.3,2.0,-40.0,0.9,0.040000000000000036,-1.03594209,4.98343688e-22,1.8993109e-20,2.00671958e-22,2.00783681e-15,1.07594209,,,1.5055243369271455e-06
pfet,sf,0.3,2.0,-40.0,0.9,0.020000000000000018,-1.05594209,2.3253497e-22,8.8624823e-21,9.3636679e-23,2.0471363e-15,1.07594209,,,6.890151213231038e-07
pfet,sf,0.3,2.0,-40.0,0.9,0.0,-1.07594209,1.08504442e-22,4.13537266e-21,4.36923347e-23,2.08873698e-15,1.07594209,,,3.1510190448491983e-07
pfet,sf,0.3,2.0,27.0,0.9,1.8,0.840356102,0.000110055817,0.000215068865,1.99814102e-05,3.83844308e-15,0.959643898,1.954179895825043,10.76344776706501,8917488746.482471
pfet,sf,0.3,2.0,27.0,0.9,1.78,0.820356102,0.00010577388,0.000213094996,1.87349578e-05,3.83445418e-15,0.959643898,2.014627770107327,11.374191405971567,8844836936.23056
pfet,sf,0.3,2.0,27.0,0.9,1.76,0.800356102,0.000101533196,0.000210944183,1.75660892e-05,3.83043026e-15,0.959643898,2.0775883288456716,12.008602518083535,8764761961.99728
pfet,sf,0.3,2.0,27.0,0.9,1.74,0.7803561019999999,9.73372667e-05,0.000208620234,1.64681771e-05,3.82635151e-15,0.959643898,2.1432719560842157,12.668082978048615,8677441521.855343
pfet,sf,0.3,2.0,27.0,0.9,1.72,0.7603561019999999,9.31895186e-05,0.00020612655,1.54353857e-05,3.82219739e-15,0.959643898,2.211907015903396,13.354156093423695,8583036402.256221
pfet,sf,0.3,2.0,27.0,0.9,1.7,0.7403561019999999,8.90933158e-05,0.000203466186,1.446257e-05,3.81794633e-15,0.959643898,2.2837424353668516,14.068466807766532,8481693155.166744
pfet,sf,0.3,2.0,27.0,0.9,1.6800000000000002,0.7203561020000001,8.50519639e-05,0.000200641902,1.35451839e-05,3.81357539e-15,0.959643898,2.3590507826004474,14.812785376800974,8373546404.351965
pfet,sf,0.3,2.0,27.0,0.9,1.6600000000000001,0.7003561020000001,8.10687157e-05,0.00019765622,1.26791991e-05,3.80905989e-15,0.959643898,2.438131877300728,15.589014608974791,8258721404.839646
pfet,sf,0.3,2.0,27.0,0.9,1.6400000000000001,0.6803561020000001,7.71467756e-05,0.00019451146,1.1861033e-05,3.80437299e-15,0.959643898,2.5213167820328186,16.39920064297941,8137335752.407778
pfet,sf,0.3,2.0,27.0,0.9,1.62,0.6603561020000001,7.32893033e-05,0.000191209786,1.10874878e-05,3.79948526e-15,0.959643898,2.608972624795029,17.245546461841425,8009501426.370446
pfet,sf,0.3,2.0,27.0,0.9,1.6,0.640356102,6.94994167e-05,0.00018775323,1.0355698e-05,3.79436413e-15,0.959643898,2.701507996972872,18.130427326096225,7875326039.40401
pfet,sf,0.3,2.0,27.0,0.9,1.58,0.620356102,6.57801939e-05,0.000184143716,9.66308572e-06,3.78897339e-15,0.959643898,2.79937934327068,19.056409239842694,7734913820.735526
pfet,sf,0.3,2.0,27.0,0.9,1.56,0.600356102,6.21346755e-05,0.00018038308,9.00732323e-06,3.78327254e-15,0.959643898,2.9030984478224244,20.026269224935987,7588366560.591695
pfet,sf,0.3,2.0,27.0,0.9,1.54,0.580356102,5.85658664e-05,0.000176473075,8.38630054e-06,3.77721606e-15,0.959643898,3.013241088157111,21.043018212652797,7435783858.463415
pfet,sf,0.3,2.0,27.0,0.9,1.52,0.560356102,5.50767371e-05,0.000172415375,7.79809844e-06,3.7707527e-15,0.959643898,3.130457323333339,22.109925429461494,7277263023.982663
pfet,sf,0.3,2.0,27.0,0.9,1.5,0.540356102,5.16702255e-05,0.000168211563,7.24096534e-06,3.76382455e-15,0.959643898,3.2554834311686913,23.23054387110214,7112898431.108797
pfet,sf,0.3,2.0,27.0,0.9,1.48,0.5203561019999999,4.83492387e-05,0.000163863124,6.71329765e-06,3.7563661e-15,0.959643898,3.389156239186037,24.408738081202163,6942780730.312786
pfet,sf,0.3,2.0,27.0,0.9,1.46,0.5003561019999999,4.51166556e-05,0.000159371411,6.21362293e-06,3.74830319e-15,0.959643898,3.5324296289373005,25.648709745571892,6766994707.325172
pfet,sf,0.3,2.0,27.0,0.9,1.44,0.4803561019999999,4.19753295e-05,0.000154737613,5.74058564e-06,3.73955183e-15,0.959643898,3.686394242599096,26.955022136034188,6585616969.825692
pfet,sf,0.3,2.0,27.0,0.9,1.42,0.4603561019999999,3.89280918e-05,0.000149962703,5.29293485e-06,3.73001695e-15,0.959643898,3.852300384269028,28.3326183393321,6398712333.431032
pfet,sf,0.3,2.0,27.0,0.9,1.4,0.44035610199999986,3.59777573e-05,0.000145047384,4.86951375e-06,3.71959102e-15,0.959643898,4.031584925945342,29.786831180012584,6206329680.338966
pfet,sf,0.3,2.0,27.0,0.9,1.3800000000000001,0.42035610200000006,3.312713e-05,0.000139992013,4.46925078e-06,3.70815265e-15,0.959643898,4.225902243870809,31.323373847461742,6008496134.142394
pfet,sf,0.3,2.0,27.0,0.9,1.36,0.40035610200000005,3.03790108e-05,0.000134796526,4.09115201e-06,3.69556511e-15,0.959643898,4.437159816935185,32.94830543341263,5805210512.04404
pfet,sf,0.3,2.0,27.0,0.9,1.34,0.38035610200000003,2.77362068e-05,0.000129460353,3.73429484e-06,3.68167484e-15,0.959643898,4.667557966145536,34.66795166072104,5596435320.825802
pfet,sf,0.3,2.0,27.0,0.9,1.32,0.360356102,2.52015421e-05,0.000123982352,3.39782275e-06,3.66631002e-15,0.959643898,4.919633548932706,36.48876387092293,5382088276.582604
pfet,sf,0.3,2.0,27.0,0.9,1.3,0.340356102,2.27778698e-05,0.000118360765,3.08094117e-06,3.64927936e-15,0.959643898,5.1963052752193715,38.41708051828851,5162033091.894669
pfet,sf,0.3,2.0,27.0,0.9,1.28,0.320356102,2.04680843e-05,0.000112593242,2.78291428e-06,3.63037105e-15,0.959643898,5.500917445410366,40.45875318876153,4936071485.8724985
pfet,sf,0.3,2.0,27.0,0.9,1.26,0.30035610199999996,1.82751317e-05,0.000106676976,2.50306293e-06,3.60935225e-15,0.959643898,5.837275361468394,42.618575314844364,4703937678.705503
pfet,sf,0.3,2.0,27.0,0.9,1.24,0.28035610199999994,1.62020165e-05,0.000100609031,2.24076345e-06,3.58596912e-15,0.959643898,6.209661062868316,44.89944308936314,4465299077.459912
pfet,sf,0.3,2.0,27.0,0.9,1.2200000000000002,0.26035610200000014,1.42517982e-05,9.43869789e-05,1.99544756e-06,3.55994788e-15,0.959643898,6.622811912955657,47.301157290247204,4219768030.83011
pfet,sf,0.3,2.0,27.0,0.9,1.2000000000000002,0.24035610200000013,1.24275711e-05,8.80099815e-05,1.7666032e-06,3.53099689e-15,0.959643898,7.08183286917586,49.81876037584445,3966931728.7762494
pfet,sf,0.3,2.0,27.0,0.9,1.1800000000000002,0.2203561020000001,1.07324166e-05,8.14805222e-05,1.5537762e-06,3.49881043e-15,0.959643898,7.592001432370786,52.44032068453617,3706410545.3232327
pfet,sf,0.3,2.0,27.0,0.9,1.1600000000000001,0.2003561020000001,9.1693128e-06,7.48069829e-05,1.35657235e-06,3.4630743e-15,0.959643898,8.158406691066315,55.14411590358598,3437957166.072321
pfet,sf,0.3,2.0,27.0,0.9,1.1400000000000001,0.18035610200000007,7.74098183e-06,6.80072335e-05,1.17465919e-06,3.42347377e-15,0.959643898,8.785349842372645,57.89528918596381,3161609553.5412087
pfet,sf,0.3,2.0,27.0,0.9,1.12,0.16035610200000006,6.44965607e-06,6.11132389e-05,1.00776592e-06,3.37970419e-15,0.959643898,9.475426012909862,60.642295683108635,2877906915.06966
pfet,sf,0.3,2.0,27.0,0.9,1.1,0.14035610200000004,5.29674383e-06,5.41763306e-05,8.55678997e-07,3.33148442e-15,0.959643898,10.228233106753814,63.313848756299436,2588164831.8111324
pfet,sf,0.3,2.0,27.0,0.9,1.08,0.12035610200000002,4.28239066e-06,4.72721749e-05,7.18229504e-07,3.27857329e-15,0.959643898,11.038734822011776,65.81764552518298,2294778746.8980517
pfet,sf,0.3,2.0,27.0,0.9,1.06,0.100356102,3.40495857e-06,4.05036341e-05,5.95267516e-07,3.22078863e-15,0.959643898,11.895485148296533,68.04274214754899,2001482966.0524638
pfet,sf,0.3,2.0,27.0,0.9,1.04,0.08035610199999998,2.66048997e-06,3.39989732e-05,4.86618761e-07,3.15802843e-15,0.959643898,12.779214950395021,69.86778136159859,1713443930.2146733
pfet,sf,0.3,2.0,27.0,0.9,1.02,0.06035610199999997,2.04227601e-06,2.7902856e-05,3.92022191e-07,3.09029292e-15,0.959643898,13.662627315491994,71.17672580938154,1437040945.2257848
pfet,sf,0.3,2.0,27.0,0.9,1.0,0.04035610199999995,1.54068776e-06,2.23591404e-05,3.11054601e-07,3.01770582e-15,0.959643898,14.512441119153177,71.88172214176636,1179229497.5743191
pfet,sf,0.3,2.0,27.0,0.9,0.9800000000000001,0.020356102000000043,1.1434168e-06,1.74878885e-05,2.4305912e-07,2.94053277e-15,0.959643898,15.29441276356968,71.94911468452614,946523680.1339612
pfet,sf,0.3,2.0,27.0,0.9,0.9600000000000001,0.0003561020000000248,8.36182665e-07,1.33630209e-05,1.87102856e-07,2.8591943e-15,0.959643898,15.980982935110235,71.42072112464173,743842708.022784
pfet,sf,0.3,2.0,27.0,0.9,0.9400000000000001,-0.019643897999999993,6.03811184e-07,9.99885789e-06,1.4198688e-07,2.77427085e-15,0.959643898,16.559577157484384,70.42099868663922,573616544.4938077
pfet,sf,0.3,2.0,27.0,0.9,0.92,-0.03964389800000001,4.3144245e-07,7.35108308e-06,1.063153e-07,2.68649764e-15,0.959643898,17.038386185689426,69.14416908949136,435496831.20555234
pfet,sf,0.3,2.0,27.0,0.9,0.9,-0.05964389800000003,3.05576039e-07,5.33134111e-06,7.86063312e-08,2.59674796e-15,0.959643898,17.446855870790316,67.82330416153553,326758431.7137703
pfet,sf,0.3,2.0,27.0,0.9,0.88,-0.07964389800000005,2.14740109e-07,3.8288698e-06,5.74119665e-08,2.50600488e-15,0.959643898,17.830249867294235,66.69114530330536,243169340.96524054
pfet,sf,0.3,2.0,27.0,0.9,0.8600000000000001,-0.09964389799999995,1.49726553e-07,2.73104303e-06,4.14140828e-08,2.41532273e-15,0.959643898,18.24020506235791,65.94479088644695,179958973.02766138
pfet,sf,0.3,2.0,27.0,0.9,0.8400000000000001,-0.11964389799999997,1.03474211e-07,1.93749363e-06,2.9480063e-08,2.32578118e-15,0.959643898,18.724410761634125,65.72216721517862,132584136.06372021
pfet,sf,0.3,2.0,27.0,0.9,0.8200000000000001,-0.139643898,7.07463646e-08,1.3666748e-06,2.06785472e-08,2.23843638e-15,0.959643898,19.31795093256283,66.091432187267,97171870.49074295
pfet,sf,0.3,2.0,27.0,0.9,0.8,-0.159643898,4.77395219e-08,9.56580287e-07,1.42666157e-08,2.15427346e-15,0.959643898,20.03749197580464,67.05025964917525,70670917.11760397
pfet,sf,0.3,2.0,27.0,0.9,0.78,-0.17964389800000002,3.17148845e-08,6.62163866e-07,9.6621051e-09,2.07416533e-15,0.959643898,20.87864661780496,68.53204960480093,50809186.17550097
pfet,sf,0.3,2.0,27.0,0.9,0.76,-0.19964389800000004,2.06964806e-08,4.51530417e-07,6.41211084e-09,1.99884107e-15,0.959643898,21.816772896160906,70.41837364745243,35952482.115996726
pfet,sf,0.3,2.0,27.0,0.9,0.74,-0.21964389800000006,1.32465404e-08,3.02172641e-07,4.1645689e-09,1.92886627e-15,0.959643898,22.81143844924219,72.5579641628693,24932920.560782436
pfet,sf,0.3,2.0,27.0,0.9,0.72,-0.23964389800000008,8.30994764e-09,1.97893609e-07,2.64596681e-09,1.8646358e-15,0.959643898,23.81406208234544,74.79066186775033,16891098.024957363
pfet,sf,0.3,2.0,27.0,0.9,0.7,-0.2596438980000001,5.11123318e-09,1.26640914e-07,1.64529543e-09,1.80637793e-15,0.959643898,24.776978380782857,76.9715345286044,11157979.250098353
pfet,sf,0.3,2.0,27.0,0.9,0.6799999999999999,-0.2796438980000001,3.08607764e-09,7.91929135e-08,1.00258153e-09,1.75416784e-15,0.959643898,25.66134839692497,78.98900102418604,7185141.212812277
pfet,sf,0.3,2.0,27.0,0.9,0.6600000000000001,-0.2996438979999999,1.83250311e-09,4.84546635e-08,5.99887523e-10,1.70794771e-15,0.959643898,26.44179059537858,80.77291432514092,4515243.158046939
pfet,sf,0.3,2.0,27.0,0.9,0.6400000000000001,-0.3196438979999999,1.07250758e-09,2.90725833e-08,3.53282724e-10,1.66755044e-15,0.959643898,27.107112194022907,82.29268323916116,2774755.8512508245
pfet,sf,0.3,2.0,27.0,0.9,0.6200000000000001,-0.33964389799999994,6.20123215e-10,1.71513832e-08,2.05285775e-10,1.63272472e-15,0.959643898,27.65802470400983,83.54881481680842,1671884.6623105514
pfet,sf,0.3,2.0,27.0,0.9,0.6000000000000001,-0.35964389799999996,3.55007202e-10,9.97692036e-09,1.17983258e-10,1.6031591e-15,0.959643898,28.103430870678505,84.56217033776097,990467.0048831536
pfet,sf,0.3,2.0,27.0,0.9,0.5800000000000001,-0.379643898,2.01622191e-10,5.73749929e-09,6.72120315e-11,1.57850379e-15,0.959643898,28.456685554022176,85.36417010397906,578491.7203079633
pfet,sf,0.3,2.0,27.0,0.9,0.56,-0.399643898,1.13793556e-10,3.26958873e-09,3.80231187e-11,1.55838939e-15,0.959643898,28.732635176635135,85.98949380761867,333916.0363874476
pfet,sf,0.3,2.0,27.0,0.9,0.54,-0.419643898,6.39121391e-11,1.8499793e-09,2.13940973e-11,1.54244209e-15,0.959643898,28.945663938824417,86.47148201948208,190887.78251161726
pfet,sf,0.3,2.0,27.0,0.9,0.52,-0.43964389800000003,3.57622424e-11,1.04098982e-09,1.19874828e-11,1.5302955e-15,0.959643898,29.10862826655411,86.8397341934038,108265.8058926151
pfet,sf,0.3,2.0,27.0,0.9,0.5,-0.45964389800000005,1.99539041e-11,5.83301111e-10,6.69543572e-12,1.52159927e-15,0.959643898,29.23243030921452,87.11921604409041,61011.632272039875
pfet,sf,0.3,2.0,27.0,0.9,0.48,-0.47964389800000007,1.11094564e-11,3.25795773e-10,3.73061728e-12,1.51602506e-15,0.959643898,29.325986913275074,87.33025892165492,34202.6059327773
pfet,sf,0.3,2.0,27.0,0.9,0.45999999999999996,-0.4996438980000001,6.1751875e-12,1.81528323e-10,2.07486977e-12,1.51327024e-15,0.959643898,29.39640666781373,87.48902009401775,19091.850981376727
